STATION,TIME,ENTRIES,EXITS
FRANKLIN AV,20150613,119460.0,77888.5
FRANKLIN AV,20150711,113112.0,73784.5
FRANKLIN AV,20150808,108817.5,70229.0
FRANKLIN AV,20150905,121620.5,78038.0
FRANKLIN AV,20151003,127942.5,81795.0
FRANKLIN AV,20151031,131168.5,86293.0
FRANKLIN AV,20151128,129004.5,87573.5
FRANKLIN AV,20151226,108763.5,74375.5
FRANKLIN AV,20160123,122048.5,82978.0
FRANKLIN AV,20160220,129992.0,87587.5
FRANKLIN AV,20160319,123209.0,77988.0
FRANKLIN AV,20160416,122973.5,76934.0
FRANKLIN AV,20160514,122083.5,78591.5
FRANKLIN AV,20160611,116086.5,74336.0
FRANKLIN AV,20160709,111827.0,72564.0
FRANKLIN AV,20160806,107720.0,68776.0
FRANKLIN AV,20160903,118868.0,74318.5
FRANKLIN AV,20161001,121278.0,75867.0
FRANKLIN AV,20161029,126873.0,81840.5
FRANKLIN AV,20161126,124891.5,83050.0
FRANKLIN AV,20161224,110991.5,74583.5
FRANKLIN AV,20170121,115703.0,79231.5
FRANKLIN AV,20170218,124001.5,81362.0
FRANKLIN AV,20170318,121224.0,76548.5
FRANKLIN ST,20150404,29830.0,18942.5
FRANKLIN ST,20150502,32531.5,19074.0
FRANKLIN ST,20150530,31710.5,17738.0
FRANKLIN ST,20150627,30197.0,17198.5
FRANKLIN ST,20150725,29926.5,17291.0
FRANKLIN ST,20150822,27725.0,16225.5
FRANKLIN ST,20150919,32641.0,19311.0
FRANKLIN ST,20151017,33013.0,20213.0
FRANKLIN ST,20151114,30954.0,19359.5
FRANKLIN ST,20151212,26815.0,16281.0
FRANKLIN ST,20160109,29195.0,18486.0
FRANKLIN ST,20160206,29935.5,18240.0
FRANKLIN ST,20160305,30943.5,21445.0
FRANKLIN ST,20160402,33453.0,23795.0
FRANKLIN ST,20160430,32871.5,23272.0
FRANKLIN ST,20160528,33285.5,23161.0
FRANKLIN ST,20160625,30807.5,20152.0
FRANKLIN ST,20160723,31544.5,19286.0
FRANKLIN ST,20160820,27798.0,16838.5
FRANKLIN ST,20160917,33434.5,19715.5
FRANKLIN ST,20161015,33778.5,20348.5
FRANKLIN ST,20161112,30824.5,18830.5
FRANKLIN ST,20161210,31476.5,19187.5
FRANKLIN ST,20170107,28840.5,17902.5
FRANKLIN ST,20170204,29638.0,18672.5
FRANKLIN ST,20170304,27848.0,17937.5
FRANKLIN ST,20150404,30277.0,19271.0
FREEMAN ST,20150418,30556.5,20878.5
FREEMAN ST,20150516,29540.5,20534.5
FREEMAN ST,20150613,27885.0,20231.0
FREEMAN ST,20150711,22078.5,15350.5
FREEMAN ST,20150808,22641.5,16115.0
FREEMAN ST,20150905,21989.0,15451.0
FREEMAN ST,20151003,30023.0,20740.0
FREEMAN ST,20151031,30676.0,20782.5
FREEMAN ST,20151128,30822.0,20355.0
FREEMAN ST,20151226,27458.5,18283.0
FREEMAN ST,20160123,28688.5,19197.5
FREEMAN ST,20160220,29841.0,20282.0
FREEMAN ST,20160319,29057.5,20314.0
FREEMAN ST,20160416,29200.0,21583.5
FREEMAN ST,20160514,30932.5,23582.5
FREEMAN ST,20160611,29987.0,22029.0
FREEMAN ST,20160709,27860.5,20173.5
FREEMAN ST,20160806,27185.0,19698.0
FREEMAN ST,20160903,25386.0,18562.5
FREEMAN ST,20161001,29559.0,20494.0
FREEMAN ST,20161029,30552.0,21538.0
FREEMAN ST,20161126,29487.5,19729.5
FREEMAN ST,20161224,27671.0,19649.5
FREEMAN ST,20170121,28236.0,19680.5
FREEMAN ST,20170218,30086.0,20138.5
FREEMAN ST,20170318,29819.0,20479.0
FRESH POND RD,20150404,34413.0,30493.0
FRESH POND RD,20150502,36943.0,32759.0
FRESH POND RD,20150530,33108.0,29365.5
FRESH POND RD,20150627,33330.0,29853.5
FRESH POND RD,20150725,32871.5,29354.0
FRESH POND RD,20150822,31999.0,28415.5
FRESH POND RD,20150919,36424.0,32828.0
FRESH POND RD,20151017,37135.5,32946.5
FRESH POND RD,20151114,36477.0,31449.5
FRESH POND RD,20151212,33171.5,28670.5
FRESH POND RD,20160109,34494.5,30223.0
FRESH POND RD,20160206,34784.0,30257.0
FRESH POND RD,20160305,35790.0,31167.0
FRESH POND RD,20160402,36236.5,32518.0
FRESH POND RD,20160430,36279.0,32338.5
FRESH POND RD,20160528,35412.0,31272.5
FRESH POND RD,20160625,33128.0,30093.0
FRESH POND RD,20160723,33492.5,30025.5
FRESH POND RD,20160820,32134.5,28570.5
FRESH POND RD,20160917,36991.0,33063.0
FRESH POND RD,20161015,36725.5,33029.5
FRESH POND RD,20161112,35787.0,30928.0
FRESH POND RD,20161210,34822.0,29380.0
FRESH POND RD,20170107,32382.5,29022.5
FRESH POND RD,20170204,33920.0,29640.5
FRESH POND RD,20170304,32929.0,28743.0
FRESH POND RD,20150404,96236.0,39365.0
FT HAMILTON PKY,20150418,106377.5,42829.5
FT HAMILTON PKY,20150516,104314.0,41671.5
FT HAMILTON PKY,20150613,102977.5,42058.5
FT HAMILTON PKY,20150711,88109.0,46820.0
FT HAMILTON PKY,20150808,88048.0,47509.5
FT HAMILTON PKY,20150905,94278.5,50262.0
FT HAMILTON PKY,20151003,103456.5,53614.0
FT HAMILTON PKY,20151031,103737.0,51454.5
FT HAMILTON PKY,20151128,103745.5,50810.0
FT HAMILTON PKY,20151226,90366.5,45778.0
FT HAMILTON PKY,20160123,70994.0,42526.5
FT HAMILTON PKY,20160220,1198826.0,94935.5
FT HAMILTON PKY,20160319,74596.5,48053.0
FT HAMILTON PKY,20160416,73198.0,45672.0
FT HAMILTON PKY,20160514,72319.5,45089.5
FT HAMILTON PKY,20160611,69225.0,46548.5
FT HAMILTON PKY,20160709,63163.5,42566.0
FT HAMILTON PKY,20160806,60962.0,40977.0
FT HAMILTON PKY,20160903,67475.5,44292.5
FT HAMILTON PKY,20161001,70025.5,46116.5
FT HAMILTON PKY,20161029,71871.5,44887.0
FT HAMILTON PKY,20161126,70533.5,44400.0
FT HAMILTON PKY,20161224,56314.0,38920.0
FT HAMILTON PKY,20170121,64247.5,41208.0
FT HAMILTON PKY,20170218,69397.5,43154.5
FT HAMILTON PKY,20170318,71658.5,45243.0
FULTON ST,20150404,782783.0,395151.5
FULTON ST,20150502,447252.5,393356.0
FULTON ST,20150530,451209.5,396659.0
FULTON ST,20150627,443199.5,396105.5
FULTON ST,20150725,437579.5,390544.0
FULTON ST,20150822,406746.5,358197.0
FULTON ST,20150919,450579.0,393191.0
FULTON ST,20151017,455112.0,396253.5
FULTON ST,20151114,434432.5,383100.0
FULTON ST,20151212,397880.0,346892.5
FULTON ST,20160109,440707.5,841222.0
FULTON ST,20160206,430617.5,377521.5
FULTON ST,20160305,447353.5,386392.0
FULTON ST,20160402,453585.0,384483.0
FULTON ST,20160430,465989.0,400892.5
FULTON ST,20160528,1094269.5,403931.5
FULTON ST,20160625,478294.5,397748.0
FULTON ST,20160723,478753.5,398627.5
FULTON ST,20160820,507704.0,416170.5
FULTON ST,20160917,560110.5,452713.5
FULTON ST,20161015,559448.5,453043.5
FULTON ST,20161112,529581.5,439415.0
FULTON ST,20161210,566087.5,455760.5
FULTON ST,20170107,475146.5,400686.5
FULTON ST,20170204,477197.5,419669.0
FULTON ST,20170304,520076.5,532780.5
FULTON ST,20150404,280639.5,226717.0
GATES AV,20150418,40247.5,14580.0
GATES AV,20150516,38763.5,14519.5
GATES AV,20150613,39869.5,14182.0
GATES AV,20150711,37127.0,13348.0
GATES AV,20150808,36039.5,12879.5
GATES AV,20150905,39355.0,13940.0
GATES AV,20151003,41162.5,14488.5
GATES AV,20151031,40958.5,14016.0
GATES AV,20151128,40716.0,14166.0
GATES AV,20151226,35152.0,12178.0
GATES AV,20160123,36246.5,12822.0
GATES AV,20160220,37797.5,13103.0
GATES AV,20160319,39730.5,14063.0
GATES AV,20160416,40832.0,13542.0
GATES AV,20160514,40285.5,13477.0
GATES AV,20160611,39923.5,13261.0
GATES AV,20160709,37653.5,12741.5
GATES AV,20160806,37217.5,12832.5
GATES AV,20160903,39493.0,13248.5
GATES AV,20161001,40968.5,14137.0
GATES AV,20161029,41442.5,14177.5
GATES AV,20161126,39607.0,13630.0
GATES AV,20161224,36370.0,12652.0
GATES AV,20170121,36955.5,13050.0
GATES AV,20170218,39477.0,13154.5
GATES AV,20170318,41097.5,14230.0
GRAHAM AV,20150404,58966.5,32791.5
GRAHAM AV,20150502,53287.5,28012.5
GRAHAM AV,20150530,60212.0,34196.5
GRAHAM AV,20150627,54597.5,32144.0
GRAHAM AV,20150725,54802.5,32027.5
GRAHAM AV,20150822,53704.5,30914.0
GRAHAM AV,20150919,59968.5,33511.5
GRAHAM AV,20151017,63281.5,34720.0
GRAHAM AV,20151114,64806.0,39893.0
GRAHAM AV,20151212,58377.0,35397.5
GRAHAM AV,20160109,61354.5,38947.5
GRAHAM AV,20160206,65320.0,40342.5
GRAHAM AV,20160305,63377.5,37085.0
GRAHAM AV,20160402,61528.5,32977.0
GRAHAM AV,20160430,61566.0,32725.5
GRAHAM AV,20160528,60343.5,33191.5
GRAHAM AV,20160625,55973.5,31493.5
GRAHAM AV,20160723,53943.5,30540.0
GRAHAM AV,20160820,51865.5,30143.0
GRAHAM AV,20160917,61607.0,35264.5
GRAHAM AV,20161015,62837.5,36015.0
GRAHAM AV,20161112,64751.5,41148.5
GRAHAM AV,20161210,65128.0,41111.0
GRAHAM AV,20170107,61268.0,38792.0
GRAHAM AV,20170204,62405.5,39299.5
GRAHAM AV,20170304,63452.5,38375.0
GRAHAM AV,20150404,52894.0,25522.0
GRAND ARMY PLAZ,20150418,48040.0,17327.0
GRAND ARMY PLAZ,20150516,42498.0,17005.0
GRAND ARMY PLAZ,20150613,43338.0,16842.5
GRAND ARMY PLAZ,20150711,38844.5,14174.0
GRAND ARMY PLAZ,20150808,37393.5,14566.0
GRAND ARMY PLAZ,20150905,44531.0,16657.5
GRAND ARMY PLAZ,20151003,47041.0,17019.0
GRAND ARMY PLAZ,20151031,49302.5,18319.0
GRAND ARMY PLAZ,20151128,48492.5,17925.5
GRAND ARMY PLAZ,20151226,40172.5,15355.0
GRAND ARMY PLAZ,20160123,48651.0,17792.0
GRAND ARMY PLAZ,20160220,48498.5,17643.0
GRAND ARMY PLAZ,20160319,44229.5,14747.0
GRAND ARMY PLAZ,20160416,46856.0,15371.5
GRAND ARMY PLAZ,20160514,37455.0,14852.5
GRAND ARMY PLAZ,20160611,44178.5,16412.0
GRAND ARMY PLAZ,20160709,39563.0,14393.5
GRAND ARMY PLAZ,20160806,37192.5,13399.5
GRAND ARMY PLAZ,20160903,43966.5,15437.0
GRAND ARMY PLAZ,20161001,45173.5,15543.5
GRAND ARMY PLAZ,20161029,46575.5,16035.5
GRAND ARMY PLAZ,20161126,48408.5,16714.0
GRAND ARMY PLAZ,20161224,41989.5,15504.0
GRAND ARMY PLAZ,20170121,42512.5,14654.5
GRAND ARMY PLAZ,20170218,44505.5,15962.5
GRAND ARMY PLAZ,20170318,42565.5,13929.5
GRAND ST,20150404,178650.0,142650.0
GRAND ST,20150502,181272.0,144328.5
GRAND ST,20150530,181084.0,145417.0
GRAND ST,20150627,172239.5,138972.0
GRAND ST,20150725,171403.5,140601.5
GRAND ST,20150822,164307.5,135264.5
GRAND ST,20150919,182731.5,148521.5
GRAND ST,20151017,186044.5,150415.5
GRAND ST,20151114,195732.5,154950.5
GRAND ST,20151212,190226.5,148990.0
GRAND ST,20160109,179226.0,144783.5
GRAND ST,20160206,192137.0,156935.5
GRAND ST,20160305,190499.5,150592.5
GRAND ST,20160402,178494.5,141913.5
GRAND ST,20160430,177177.5,141881.5
GRAND ST,20160528,173752.5,144202.5
GRAND ST,20160625,172528.5,139362.0
GRAND ST,20160723,172263.5,138547.0
GRAND ST,20160820,159814.5,128455.5
GRAND ST,20160917,178519.0,143211.0
GRAND ST,20161015,176526.5,140271.0
GRAND ST,20161112,190559.5,159114.5
GRAND ST,20161210,196991.0,168126.5
GRAND ST,20170107,196955.0,164625.0
GRAND ST,20170204,172579.5,145740.0
GRAND ST,20170304,174434.5,146637.0
GRAND ST,20150404,94672.0,75223.5
GRANT AV,20150418,39897.0,28518.5
GRANT AV,20150516,39206.0,28050.5
GRANT AV,20150613,39396.5,27821.0
GRANT AV,20150711,37892.0,26440.0
GRANT AV,20150808,37435.0,26024.5
GRANT AV,20150905,36896.0,27137.5
GRANT AV,20151003,40762.0,32446.5
GRANT AV,20151031,42469.0,36724.5
GRANT AV,20151128,44783.5,34824.0
GRANT AV,20151226,39114.0,26845.0
GRANT AV,20160123,44433.0,27282.5
GRANT AV,20160220,46962.5,28750.5
GRANT AV,20160319,49287.5,26976.0
GRANT AV,20160416,40532.5,26853.5
GRANT AV,20160514,40449.5,27243.0
GRANT AV,20160611,37766.5,26069.0
GRANT AV,20160709,37032.5,26003.0
GRANT AV,20160806,36114.0,25634.0
GRANT AV,20160903,37950.5,26081.0
GRANT AV,20161001,40160.5,27271.5
GRANT AV,20161029,41022.0,29566.5
GRANT AV,20161126,40334.5,28907.0
GRANT AV,20161224,36412.5,27050.5
GRANT AV,20170121,37234.5,27389.0
GRANT AV,20170218,40095.0,28727.0
GRANT AV,20170318,38794.5,25941.5
GREENPOINT AV,20150404,51786.0,33463.5
GREENPOINT AV,20150502,51961.5,34361.5
GREENPOINT AV,20150530,51291.5,33611.0
GREENPOINT AV,20150627,47716.0,32520.5
GREENPOINT AV,20150725,47812.5,32415.5
GREENPOINT AV,20150822,45543.5,30959.5
GREENPOINT AV,20150919,52847.0,35813.5
GREENPOINT AV,20151017,53673.0,36051.5
GREENPOINT AV,20151114,57093.0,39827.5
GREENPOINT AV,20151212,50647.5,34473.5
GREENPOINT AV,20160109,55512.0,38799.0
GREENPOINT AV,20160206,57689.0,40116.5
GREENPOINT AV,20160305,55264.5,37980.0
GREENPOINT AV,20160402,52416.5,34945.0
GREENPOINT AV,20160430,51281.0,33730.0
GREENPOINT AV,20160528,51353.0,34842.5
GREENPOINT AV,20160625,48493.5,33655.5
GREENPOINT AV,20160723,48316.5,33361.5
GREENPOINT AV,20160820,46511.0,32397.5
GREENPOINT AV,20160917,52465.0,35287.5
GREENPOINT AV,20161015,53070.0,35694.5
GREENPOINT AV,20161112,57092.5,39372.5
GREENPOINT AV,20161210,57483.0,39131.0
GREENPOINT AV,20170107,55823.5,39001.0
GREENPOINT AV,20170204,58577.5,40539.0
GREENPOINT AV,20170304,58403.5,39249.0
GREENPOINT AV,20150404,77923.5,59984.0
GROVE STREET,20150418,104659.0,95862.5
GROVE STREET,20150516,104712.0,93593.5
GROVE STREET,20150613,106699.5,98822.0
GROVE STREET,20150711,158199.0,130396.5
GROVE STREET,20150808,103986.0,95855.5
GROVE STREET,20150905,105458.0,95615.5
GROVE STREET,20151003,111717.5,102932.5
GROVE STREET,20151031,113563.0,104296.5
GROVE STREET,20151128,109047.5,97138.5
GROVE STREET,20151226,91844.0,85225.5
GROVE STREET,20160123,101244.5,93244.5
GROVE STREET,20160220,108482.5,98355.0
GROVE STREET,20160319,109449.0,100515.5
GROVE STREET,20160416,163635.5,127144.0
GROVE STREET,20160514,113496.0,102945.0
GROVE STREET,20160611,116706.5,107054.0
GROVE STREET,20160709,302445.5,533292.0
GROVE STREET,20160806,109714.0,101289.5
GROVE STREET,20160903,117623.0,105069.5
GROVE STREET,20161001,117102.0,107328.0
GROVE STREET,20161029,128976.0,120235.5
GROVE STREET,20161126,158474.5,122045.5
GROVE STREET,20161224,101417.0,94347.0
GROVE STREET,20170121,205069.5,239870.5
GROVE STREET,20170218,117438.5,109579.5
GROVE STREET,20170318,118442.0,109805.0
GUN HILL RD,20150404,77746.0,51885.5
GUN HILL RD,20150502,79366.0,54457.0
GUN HILL RD,20150530,78664.5,52595.0
GUN HILL RD,20150627,68269.5,46364.5
GUN HILL RD,20150725,69160.0,45656.0
GUN HILL RD,20150822,63141.5,43637.5
GUN HILL RD,20150919,76183.0,51566.5
GUN HILL RD,20151017,82373.5,53479.5
GUN HILL RD,20151114,81448.5,53890.5
GUN HILL RD,20151212,75218.0,48826.5
GUN HILL RD,20160109,75192.0,49670.5
GUN HILL RD,20160206,78774.5,51177.0
GUN HILL RD,20160305,80138.0,51952.0
GUN HILL RD,20160402,77798.0,52144.5
GUN HILL RD,20160430,74695.5,51654.0
GUN HILL RD,20160528,76788.0,52260.5
GUN HILL RD,20160625,72604.5,46345.5
GUN HILL RD,20160723,74511.5,46163.0
GUN HILL RD,20160820,66592.0,44675.0
GUN HILL RD,20160917,78717.0,53827.5
GUN HILL RD,20161015,77138.5,52800.5
GUN HILL RD,20161112,77787.0,50973.5
GUN HILL RD,20161210,73961.5,50751.5
GUN HILL RD,20170107,72655.0,48860.0
GUN HILL RD,20170204,73227.5,48927.5
GUN HILL RD,20170304,77949.5,52035.5
GUN HILL RD,20150404,79107.5,44193.5
HALSEY ST,20150418,85117.0,36372.0
HALSEY ST,20150516,84081.0,36448.5
HALSEY ST,20150613,84366.5,36508.0
HALSEY ST,20150711,81884.0,35829.0
HALSEY ST,20150808,80553.5,35654.5
HALSEY ST,20150905,85091.0,37515.0
HALSEY ST,20151003,86186.5,36682.0
HALSEY ST,20151031,82090.0,37172.0
HALSEY ST,20151128,84639.5,38374.5
HALSEY ST,20151226,74689.0,34857.5
HALSEY ST,20160123,83559.0,39731.0
HALSEY ST,20160220,84074.5,39113.5
HALSEY ST,20160319,86877.5,38588.5
HALSEY ST,20160416,89735.5,38516.5
HALSEY ST,20160514,100664.5,43708.0
HALSEY ST,20160611,88175.5,39169.0
HALSEY ST,20160709,79291.5,35976.5
HALSEY ST,20160806,79879.0,34636.5
HALSEY ST,20160903,86140.0,38152.5
HALSEY ST,20161001,89104.5,38576.0
HALSEY ST,20161029,91504.0,40610.0
HALSEY ST,20161126,89467.0,42125.0
HALSEY ST,20161224,82881.5,39180.5
HALSEY ST,20170121,85249.0,41149.5
HALSEY ST,20170218,90181.5,43243.0
HALSEY ST,20170318,90515.0,40567.5
HARRISON,20150404,43648.5,41612.0
HARRISON,20150502,45679.5,44193.0
HARRISON,20150530,45134.0,41424.5
HARRISON,20150627,45643.0,43581.0
HARRISON,20150725,46621.0,45438.0
HARRISON,20150822,45428.0,44760.0
HARRISON,20150919,47962.0,45675.5
HARRISON,20151017,47500.5,43907.0
HARRISON,20151114,46430.0,44073.5
HARRISON,20151212,41309.5,38769.0
HARRISON,20160109,40071.0,39013.5
HARRISON,20160206,43337.5,40835.5
HARRISON,20160305,46471.5,43748.5
HARRISON,20160402,46707.0,44236.0
HARRISON,20160430,49642.0,47846.0
HARRISON,20160528,47950.0,45522.0
HARRISON,20160625,49573.5,45494.0
HARRISON,20160723,64754.0,55289.0
HARRISON,20160820,47921.0,43297.5
HARRISON,20160917,52450.5,50108.0
HARRISON,20161015,51412.0,49143.5
HARRISON,20161112,49416.0,46325.5
HARRISON,20161210,46657.5,43190.5
HARRISON,20170107,44813.5,42882.0
HARRISON,20170204,46096.5,43892.0
HARRISON,20170304,48021.0,45704.5
HARRISON,20150404,34920.5,27778.5
HEWES ST,20150418,20812.0,9331.5
HEWES ST,20150516,20508.0,8909.5
HEWES ST,20150613,17254.5,7483.5
HEWES ST,20150711,15408.5,6594.0
HEWES ST,20150808,15759.0,6654.5
HEWES ST,20150905,16696.0,6880.0
HEWES ST,20151003,17590.0,7720.0
HEWES ST,20151031,17692.0,7666.0
HEWES ST,20151128,17617.5,7360.0
HEWES ST,20151226,15251.0,6607.0
HEWES ST,20160123,19986.5,6598.0
HEWES ST,20160220,19890.0,6927.5
HEWES ST,20160319,16796.0,8124.5
HEWES ST,20160416,15885.5,7836.0
HEWES ST,20160514,16649.0,7667.5
HEWES ST,20160611,16225.5,7349.0
HEWES ST,20160709,15881.0,6969.5
HEWES ST,20160806,13384.5,6882.5
HEWES ST,20160903,14781.5,7269.0
HEWES ST,20161001,15056.0,7499.5
HEWES ST,20161029,15605.0,7552.5
HEWES ST,20161126,13618.5,7403.5
HEWES ST,20161224,13672.5,6686.5
HEWES ST,20170121,14924.5,7010.5
HEWES ST,20170218,15939.5,7163.0
HEWES ST,20170318,17025.0,7926.0
HIGH ST,20150404,48078.5,55567.0
HIGH ST,20150502,51283.5,59679.5
HIGH ST,20150530,50950.5,59012.5
HIGH ST,20150627,48163.0,58558.0
HIGH ST,20150725,46398.5,57110.0
HIGH ST,20150822,35949.0,44623.0
HIGH ST,20150919,44649.5,52730.0
HIGH ST,20151017,44761.0,51194.5
HIGH ST,20151114,44904.5,51647.0
HIGH ST,20151212,47876.0,56564.5
HIGH ST,20160109,38802.5,42179.0
HIGH ST,20160206,43266.0,49073.0
HIGH ST,20160305,40008.0,45234.5
HIGH ST,20160402,40398.5,47024.0
HIGH ST,20160430,47595.5,57274.0
HIGH ST,20160528,44222.0,52428.5
HIGH ST,20160625,39887.5,50166.0
HIGH ST,20160723,37562.0,45244.5
HIGH ST,20160820,46584.0,57572.5
HIGH ST,20160917,41012.5,48342.0
HIGH ST,20161015,45040.5,53202.5
HIGH ST,20161112,51389.5,56787.5
HIGH ST,20161210,47615.0,54307.5
HIGH ST,20170107,48221.0,52286.0
HIGH ST,20170204,50633.0,53875.5
HIGH ST,20170304,40072.5,44672.0
HIGH ST,20150404,60425.0,55032.5
HOUSTON ST,20150418,79694.0,57192.0
HOUSTON ST,20150516,80257.5,56845.5
HOUSTON ST,20150613,78063.0,54531.5
HOUSTON ST,20150711,76846.5,54686.5
HOUSTON ST,20150808,71003.0,51773.0
HOUSTON ST,20150905,71185.0,51357.5
HOUSTON ST,20151003,80202.5,56503.0
HOUSTON ST,20151031,81459.5,56508.0
HOUSTON ST,20151128,78169.5,54061.5
HOUSTON ST,20151226,62415.5,44302.0
HOUSTON ST,20160123,74377.0,50044.0
HOUSTON ST,20160220,76589.0,52191.5
HOUSTON ST,20160319,79689.5,55422.0
HOUSTON ST,20160416,80131.5,54914.0
HOUSTON ST,20160514,79475.5,56079.0
HOUSTON ST,20160611,80363.0,57557.0
HOUSTON ST,20160709,78349.5,55969.0
HOUSTON ST,20160806,71983.5,52647.0
HOUSTON ST,20160903,73470.5,53348.5
HOUSTON ST,20161001,79582.5,56358.0
HOUSTON ST,20161029,80273.0,54368.5
HOUSTON ST,20161126,78699.0,52226.5
HOUSTON ST,20161224,66661.5,45435.5
HOUSTON ST,20170121,74021.0,48950.0
HOUSTON ST,20170218,73258.0,50283.5
HOUSTON ST,20170318,81355.0,55011.5
HOWARD BCH JFK,20150404,13235.5,3478.0
HOWARD BCH JFK,20150502,13658.0,3295.0
HOWARD BCH JFK,20150530,13786.0,4022.5
HOWARD BCH JFK,20150627,13233.5,3395.0
HOWARD BCH JFK,20150725,13627.0,3608.5
HOWARD BCH JFK,20150822,13865.0,3282.0
HOWARD BCH JFK,20150919,13848.5,3340.5
HOWARD BCH JFK,20151017,13338.5,3085.0
HOWARD BCH JFK,20151114,11915.0,2953.0
HOWARD BCH JFK,20151212,12771.0,4006.0
HOWARD BCH JFK,20160109,22823.0,15987.5
HOWARD BCH JFK,20160206,20998.0,14641.5
HOWARD BCH JFK,20160305,26275.0,18090.0
HOWARD BCH JFK,20160402,27338.0,18728.5
HOWARD BCH JFK,20160430,28693.5,19648.0
HOWARD BCH JFK,20160528,30123.0,21162.0
HOWARD BCH JFK,20160625,30627.5,21195.5
HOWARD BCH JFK,20160723,28817.5,20128.5
HOWARD BCH JFK,20160820,37996.0,66703.0
HOWARD BCH JFK,20160917,33081.0,26450.0
HOWARD BCH JFK,20161015,26118.0,28732.5
HOWARD BCH JFK,20161112,18550.0,25220.0
HOWARD BCH JFK,20161210,19690.0,24347.0
HOWARD BCH JFK,20170107,20882.5,23423.5
HOWARD BCH JFK,20170204,19381.5,21331.5
HOWARD BCH JFK,20170304,20201.0,21582.5
HOWARD BCH JFK,20150404,30010.5,29887.0
HOYT ST,20150418,41197.5,36711.0
HOYT ST,20150516,40259.5,35486.5
HOYT ST,20150613,39587.0,36249.0
HOYT ST,20150711,37197.5,34714.5
HOYT ST,20150808,35547.5,34011.0
HOYT ST,20150905,37633.5,35185.5
HOYT ST,20151003,42673.5,37764.5
HOYT ST,20151031,45189.5,39073.0
HOYT ST,20151128,48447.5,40769.5
HOYT ST,20151226,43655.5,37704.5
HOYT ST,20160123,43847.0,37761.0
HOYT ST,20160220,47219.0,39823.5
HOYT ST,20160319,43435.0,39234.0
HOYT ST,20160416,42994.5,38481.0
HOYT ST,20160514,42799.0,38579.0
HOYT ST,20160611,41163.5,37646.5
HOYT ST,20160709,39504.5,36559.5
HOYT ST,20160806,38610.0,35034.0
HOYT ST,20160903,38984.0,35187.5
HOYT ST,20161001,41814.0,35742.0
HOYT ST,20161029,44480.0,39720.0
HOYT ST,20161126,49340.5,41084.0
HOYT ST,20161224,43925.5,37887.5
HOYT ST,20170121,42829.0,37526.0
HOYT ST,20170218,48184.0,40883.5
HOYT ST,20170318,44100.0,37938.0
HUNTERS PT AV,20150404,35298.0,30928.0
HUNTERS PT AV,20150502,36201.0,31439.5
HUNTERS PT AV,20150530,36611.5,31440.5
HUNTERS PT AV,20150627,34844.5,31198.0
HUNTERS PT AV,20150725,35061.5,31325.5
HUNTERS PT AV,20150822,33705.0,30331.0
HUNTERS PT AV,20150919,37279.0,32816.0
HUNTERS PT AV,20151017,38237.5,32909.5
HUNTERS PT AV,20151114,35140.0,29204.0
HUNTERS PT AV,20151212,32165.5,27613.5
HUNTERS PT AV,20160109,36368.0,31313.0
HUNTERS PT AV,20160206,38087.5,32462.5
HUNTERS PT AV,20160305,38450.0,32363.0
HUNTERS PT AV,20160402,37202.5,30761.0
HUNTERS PT AV,20160430,37940.5,32015.5
HUNTERS PT AV,20160528,38800.0,33076.0
HUNTERS PT AV,20160625,38686.5,33859.5
HUNTERS PT AV,20160723,38739.0,33701.5
HUNTERS PT AV,20160820,35985.5,31678.5
HUNTERS PT AV,20160917,40017.0,34010.5
HUNTERS PT AV,20161015,39291.0,33239.5
HUNTERS PT AV,20161112,39603.5,33561.0
HUNTERS PT AV,20161210,38500.0,31864.5
HUNTERS PT AV,20170107,38327.5,32185.0
HUNTERS PT AV,20170204,38567.5,32339.5
HUNTERS PT AV,20170304,36947.0,31489.5
HUNTERS PT AV,20150404,49901.0,40253.0
HUNTS POINT AV,20150418,62495.5,45373.5
HUNTS POINT AV,20150516,61192.5,45072.5
HUNTS POINT AV,20150613,60472.0,43783.5
HUNTS POINT AV,20150711,62525.5,44956.0
HUNTS POINT AV,20150808,60556.5,43306.0
HUNTS POINT AV,20150905,61862.5,44102.5
HUNTS POINT AV,20151003,63402.5,46051.0
HUNTS POINT AV,20151031,63447.5,45843.5
HUNTS POINT AV,20151128,62385.0,44462.0
HUNTS POINT AV,20151226,54487.0,39926.5
HUNTS POINT AV,20160123,58770.5,43107.5
HUNTS POINT AV,20160220,62328.0,44929.0
HUNTS POINT AV,20160319,62519.5,45522.0
HUNTS POINT AV,20160416,62846.5,45509.0
HUNTS POINT AV,20160514,62728.0,45847.5
HUNTS POINT AV,20160611,60966.0,45678.0
HUNTS POINT AV,20160709,56110.0,41742.0
HUNTS POINT AV,20160806,54899.0,41528.5
HUNTS POINT AV,20160903,58168.5,43414.5
HUNTS POINT AV,20161001,63376.0,47076.5
HUNTS POINT AV,20161029,62908.0,46338.0
HUNTS POINT AV,20161126,61404.0,44775.5
HUNTS POINT AV,20161224,55880.0,41203.5
HUNTS POINT AV,20170121,57457.0,43284.0
HUNTS POINT AV,20170218,60638.0,44534.0
HUNTS POINT AV,20170318,62248.5,46025.0
INWOOD 207 ST,20150404,60869.0,25869.5
INWOOD 207 ST,20150502,59693.5,25748.0
